time_lag,noise,N,seq_length,context_noise,run,implicit_theta,pcc_theta,mse_theta,mae_theta,pcc_prob,mse_prob,mae_prob,auroc,auprc,brier,f1
4,0.0,200,10,0.0,2,True,0.23212675634988428,1.6984129395140901,1.0743122794390507,0.46901467284941334,0.06009649123738531,0.19477108105667307,0.62793542074364,0.6295616035220506,0.24306140991328368,0.6211180124223602
4,0.0,200,10,0.0,3,False,0.2588077049583342,1.4430586364986295,0.986767414850717,0.4347448469076571,0.07073391105457201,0.19663177629184325,0.6145833333333333,0.5742710343464794,0.25303697830807514,0.5724137931034483
4,0.0,200,10,0.0,3,True,-0.042772027594408964,1.579321493216561,1.0663725356903393,0.4729721991402521,0.05723906510354305,0.19367106559265046,0.5859152421652422,0.5853481771189125,0.2460407718459938,0.5057471264367815
4,0.0,200,10,0.0,4,False,0.5292162834861533,1.0365831414296576,0.8449049869146756,0.6035549697333916,0.04730389843239782,0.15630473890368785,0.6176865271068169,0.6579696171368794,0.24002413837533682,0.5935483870967742
4,0.0,200,10,0.0,4,True,-0.05010138471982116,2.3887733170942,1.2694602331974902,0.3609579535530274,0.06167569825553351,0.20154505062407996,0.5945121951219512,0.514238144421632,0.25302401471159774,0.5743243243243243
4,0.0,200,15,0.0,0,False,0.3499510390868316,1.2745554522362186,0.9623060693189481,0.5142380349672342,0.060849233041172596,0.1859932785694158,0.6308221751943197,0.641205036218313,0.24332962619512905,0.5440806045340051
4,0.0,200,15,0.0,0,True,0.03153890154820947,1.638158467564305,1.0956757166486426,0.47816824890303256,0.06402066895991246,0.20324841054951176,0.6065917129364342,0.5954884871639654,0.24743587242931503,0.5909090909090909
4,0.0,200,15,0.0,1,False,0.45349177362930965,1.3057408166406304,0.9526035216637245,0.5671361095135684,0.04877778687610999,0.16728019571805886,0.6416645260724376,0.6531439654580029,0.22891817992263672,0.539906103286385
4,0.0,200,15,0.0,1,True,0.1685576191016548,3.103859671073338,1.2771060196214579,0.597490528585902,0.05184577281918239,0.17666625008240777,0.6582088075210292,0.6588065597259549,0.2316495355703683,0.589041095890411
4,0.0,200,15,0.0,2,False,0.43738237201517705,1.201403295852069,0.9139498499045475,0.6141262351364581,0.04644909985375238,0.16541415794589526,0.6630658436213992,0.6810181113211733,0.22706549001587606,0.5611510791366907
4,0.0,200,15,0.0,2,True,0.06154341629549242,1.591897426981877,1.0925734372272822,0.35393074384231565,0.06061071340690041,0.19757188085509297,0.5812409006601384,0.5286960590861582,0.2510442418078386,0.5548387096774194
4,0.0,200,15,0.0,3,False,0.3265186940765059,1.560975256916182,1.0169383928287634,0.406590297954049,0.07588650869920575,0.19577396951998208,0.5841174936297426,0.6463641964414719,0.2596250935861695,0.6247544204322201
4,0.0,200,15,0.0,3,True,0.0590881602320075,2.413973610029191,1.2937287090788094,0.40003966372238964,0.07009451117480239,0.21642048946302173,0.5911857707509881,0.6227974942996909,0.2507878120337815,0.5572354211663066
4,0.0,200,15,0.0,4,False,0.33602346329180927,1.3971688273922633,0.9860846328331557,0.5005483685404333,0.05836463937068519,0.1842710274773667,0.6137966456608916,0.5963928202537319,0.24687723093196395,0.5599999999999998
