time_lag,noise,N,seq_length,context_noise,run,implicit_theta,pcc_theta,mse_theta,mae_theta,pcc_prob,mse_prob,mae_prob,auroc,auprc,brier,f1
1,0.0,200,15,0.0,0,False,0.9000210887967682,0.4791878796090167,0.546628879813107,0.7609428693286155,0.03119982045310349,0.1288739754364528,0.7385840463158726,0.7232215396402206,0.2068296673323201,0.6724511930585684
1,0.0,200,15,0.0,0,True,0.5775051173119151,1.8055579708546259,1.0372681583479013,0.7609904261309408,0.03775191128697467,0.14873679527252157,0.7051117390187516,0.6905876167167948,0.22822163072968502,0.6804123711340206
1,0.0,200,15,0.0,1,False,0.9175123811456494,0.4295079031380965,0.5490800066666249,0.7495025034163584,0.03136056770472673,0.13132025431270947,0.7364469732890785,0.7359798823618191,0.20984446491488312,0.6956521739130435
1,0.0,200,15,0.0,1,True,0.6274604898306257,1.73726889930826,1.0203254299263018,0.8538514013535133,0.02634899505671476,0.12077537265961023,0.7675035640741327,0.7948015587152826,0.20211773989832138,0.7103594080338265
1,0.0,200,15,0.0,2,False,0.8664028771490314,0.6011225292823208,0.6255099196551437,0.7106152956967154,0.03771769527831142,0.14044877775677345,0.6662511870845205,0.6425177453606765,0.22976364052789594,0.5906040268456376
1,0.0,200,15,0.0,2,True,0.57689272891639,1.8815452816969342,1.072169700387445,0.8068842113490554,0.028625109483649443,0.12917440294113025,0.7518314836506582,0.701489443351009,0.20351530249384553,0.6635294117647058
2,0.0,200,15,0.0,0,False,0.8460034148537054,0.42792348458476814,0.515595692682313,0.6937546144047355,0.04133561384834845,0.14730899625683178,0.6394792983565106,0.62205596045067,0.24913539483176503,0.609271523178808
2,0.0,200,15,0.0,0,True,0.2556472697481231,2.479656821888342,1.2493128367129005,0.8472410436386247,0.02550942294057852,0.12295578870139427,0.7450492566361028,0.7145186921182242,0.20571875431064995,0.6177215189873416
2,0.0,200,15,0.0,1,False,0.8112299670948107,0.6084149643335964,0.5849871639753524,0.6941217750200074,0.0369449336378651,0.14295971277919886,0.6663497157346329,0.6465769193514272,0.23070523710965815,0.5852534562211982
2,0.0,200,15,0.0,1,True,0.1335807178536242,3.17657921303066,1.417133289379103,0.7991822219122053,0.03505395914945254,0.1430419643566248,0.7148412698412698,0.7417168476744058,0.2287777603577269,0.6378132118451025
2,0.0,200,15,0.0,2,False,0.782140173199951,0.5433892543903842,0.5905515644351873,0.6412670209825672,0.052007822951870744,0.17098534090988715,0.6648821635289701,0.6651560339506903,0.24023317121334464,0.6174496644295303
2,0.0,200,15,0.0,2,True,0.12482596244010873,4.282520603051048,1.532015132010164,0.801284401370985,0.04184359748171538,0.15374621804292446,0.7724417143654894,0.7512287990700349,0.2012423846061847,0.6713947990543736
4,0.0,200,15,0.0,0,False,0.5303712710746252,1.1486103507176455,0.9040169986119518,0.5609208017805998,0.053326638607603456,0.17930529332933248,0.6157928084904166,0.621562381646175,0.24107615570776456,0.5502392344497608
4,0.0,200,15,0.0,0,True,0.11329784166135481,2.2235081686832645,1.1816732063198183,0.5026455674897388,0.061230111387124926,0.19237482409838388,0.6394824311490978,0.5780519715612438,0.2412003499645629,0.5850340136054423
4,0.0,200,15,0.0,1,False,0.42460937192331,1.144250405067769,0.8727450436758506,0.45157263697329686,0.05762053985671039,0.18576341548722014,0.6206992396116658,0.600316274619431,0.2400480871136959,0.5502392344497608
4,0.0,200,15,0.0,1,True,-0.04608907121260151,1.809473471325569,1.1402173242996572,0.5645312465749018,0.050672284313756734,0.1805893828811737,0.6607539682539683,0.6005951503134823,0.23168481188741244,0.6043165467625898
4,0.0,200,15,0.0,2,False,0.29602165354460175,1.5792982002773304,1.047951755587588,0.5313840491996892,0.04688594401263479,0.17604268157941275,0.63880602911835,0.6377417194795381,0.23585421830545972,0.5954545454545455
4,0.0,200,15,0.0,2,True,0.11480761067618432,1.4600519402110894,1.0187777068697115,0.4495078159171359,0.053984773271643874,0.18658106910676162,0.5962343922870239,0.5894133156695107,0.2468653689544376,0.5158150851581508
