time_lag,noise,N,seq_length,context_noise,run,implicit_theta,pcc_theta,mse_theta,mae_theta,pcc_prob,mse_prob,mae_prob,auroc,auprc,brier,f1
4,0.0,200,5,0.0,0,False,0.45165808041938876,1.9636347655389588,1.2267403310730605,0.11676658488529529,0.10319170430412929,0.2693794844408764,0.5255838830451061,0.48815452350691363,0.25640930122897176,0.5165562913907285
4,0.0,200,5,0.0,0,True,-0.08433752663475744,1.4612924411126171,0.979468983743095,0.2215100122591196,0.08204203329657063,0.23347996195213166,0.4346428571428571,0.449206860583679,0.28198205890429506,0.4939759036144578
4,0.0,200,5,0.0,1,False,0.7842699226547751,0.745214093267234,0.7038847870369779,0.8315225296482586,0.02659554297119226,0.1299475713481985,0.6094113437108606,0.6688425847773247,0.24717173784459243,0.5655172413793104
4,0.0,200,5,0.0,1,True,-0.2271164690400997,1.9424763276398977,1.2278472404732255,0.43352641002386083,0.05750538534116645,0.2095197045091777,0.4798711755233494,0.5357529722101362,0.2580200343945441,0.42748091603053434
4,0.0,200,5,0.0,2,False,0.011967531130775939,2.0159122121898556,1.2445171985470982,0.13494933809607956,0.0822147844530324,0.2455357760009111,0.44266666666666665,0.4566429181300218,0.25396375397019927,0.5310734463276837
4,0.0,200,5,0.0,2,True,-0.1314421855204557,2.1219470331652888,1.2578755744724546,0.08763329675729052,0.06100856205947124,0.2036026651727303,0.4506315602206013,0.47599770251561613,0.2609976168796501,0.5934065934065934
4,0.0,200,10,0.0,0,False,0.23367426887602535,1.2222925882103468,0.9548964822654221,0.5198001541824909,0.05169238579270403,0.18473691088597313,0.6003296066990335,0.6171086386988933,0.24203763541364615,0.5705128205128205
4,0.0,200,10,0.0,0,True,0.025332575551851397,1.7678459283506989,1.1110203307120823,0.5101595453006271,0.048708622258870536,0.1800693839137896,0.5746527777777777,0.5719227633191475,0.24955680668618843,0.49206349206349204
4,0.0,200,10,0.0,1,False,0.2559870820167997,1.3289315763294423,0.956554980811181,0.36550399192857,0.05594272681815252,0.1849816524141866,0.5731147833058661,0.5690069342195921,0.24663602699882972,0.5217391304347826
4,0.0,200,10,0.0,1,True,0.13792926095681254,1.3477547004347847,0.9969276139179792,0.19670468927974608,0.07877666270117606,0.23065440039752652,0.49318557576299205,0.4515193006428856,0.2713361009216003,0.37446808510638296
4,0.0,200,10,0.0,2,False,0.3079720831832446,1.3071628083887945,0.9529977862644602,0.26999193923908177,0.06291629754539331,0.20418694340415589,0.5036470378936133,0.5342596481248674,0.2587382775070884,0.5256410256410255
4,0.0,200,10,0.0,2,True,0.09714717218597584,1.4044515886067142,1.007946383872681,0.41546037834803734,0.06080938026767009,0.19502328307559927,0.5759505021520803,0.505738317647294,0.25537393334207326,0.5537459283387622
4,0.0,200,15,0.0,0,False,0.2688117607195281,1.5857609499794831,1.0716596407987298,0.3964483968008627,0.060130165407146025,0.1964292850102004,0.5804394469167197,0.6285481570294564,0.24278397422101572,0.5672268907563025
4,0.0,200,15,0.0,0,True,0.15318429582790813,1.4621210732587984,1.0106988656902414,0.41626746300435064,0.06458413675158574,0.20416224821379073,0.5261961269220796,0.575252966875524,0.2721796195662548,0.5252100840336135
4,0.0,200,15,0.0,1,False,0.23255597904713343,1.290301221821147,0.9347720614945164,0.4560461896170407,0.04404900727740061,0.16278555191115135,0.5780197198126815,0.5623946304716733,0.2519887023531239,0.5726681127982646
4,0.0,200,15,0.0,1,True,0.12790898337006906,1.4073577786562677,1.0020246616055133,0.5825812152668355,0.04799737983756373,0.17957816457310613,0.6979711977242646,0.6694851054778639,0.22162724028853314,0.639080459770115
4,0.0,200,15,0.0,2,False,0.40310694349037424,1.427736812032062,0.9427544991984301,0.3555576466923028,0.07214790633081627,0.20352866014000773,0.6114276669832225,0.5826199871879114,0.2543995201744302,0.5853658536585367
4,0.0,200,15,0.0,2,True,0.0418657168892267,1.6386557706081903,1.067033209023201,0.36202415881265343,0.06193730030562405,0.1958573355332555,0.5288121530590072,0.5322481067222877,0.2671209118983497,0.5405405405405406
